placekey,location_name,latitude,longitude,street_address,city,region,postal_code,iso_country_code,top_category
zzw-227@62j-sk2-vs5,Panera Bread,42.389415,-71.119372,5 White St,Cambridge,MA,2140,US,Restaurants and Other Eating Places
zzw-22b@62j-sk2-vs5,Soup Shack,42.389413,-71.119374,9 White St,Cambridge,MA,2140,US,Restaurants and Other Eating Places
23f-223@62j-sjv-b6k,Yenching Restaurant,42.372918,-71.117914,1326 Massachusetts Ave,Cambridge,MA,2138,US,Restaurants and Other Eating Places
zzw-222@62j-shx-t7q,Intrepid Cafe,42.366403000000005,-71.077561,145 1st St,Cambridge,MA,2142,US,Restaurants and Other Eating Places
zzy-227@62j-sj2-jn5,Simon's Too,42.36934,-71.11073,983 Massachusetts Ave,Cambridge,MA,2138,US,Restaurants and Other Eating Places
247-222@62j-shx-j7q,Royal Punjab,42.371232,-71.080153,251 Cambridge St,Cambridge,MA,2141,US,Restaurants and Other Eating Places
2by-224@62j-shx-kcq,Starbucks,42.370445000000004,-71.07719,11 1st St,Cambridge,MA,2141,US,Restaurants and Other Eating Places
22j-222@62j-sj2-6zf,Kimchi Kitchen,42.372553,-71.090859,847 Cambridge St,Cambridge,MA,2141,US,Restaurants and Other Eating Places
223-223@62j-sjv-bkz,The Cambridge Queen's Head,42.375955,-71.115275,45 Quincy St,Cambridge,MA,2138,US,Drinking Places (Alcoholic Beverages)
zzw-222@62j-sj2-d9z,Dumpling Daughter,42.363468,-71.088546,73 Ames St,Cambridge,MA,2142,US,Restaurants and Other Eating Places
zzw-22r@62j-shx-k9f,Dunkin',42.368303000000004,-71.076204,100 Cambridgeside Pl,Cambridge,MA,2141,US,Restaurants and Other Eating Places
23c-222@62j-sjs-v75,Qing Dao Garden,42.396802,-71.12991600000001,2382 Massachusetts Ave,Cambridge,MA,2140,US,Restaurants and Other Eating Places
26n-222@62j-sj2-vmk,Curio Coffee,42.371653,-71.08351,441 Cambridge St,Cambridge,MA,2141,US,Restaurants and Other Eating Places
zzw-22c@62j-sk2-vs5,The Halal Guys,42.389538,-71.11921,15 White St,Cambridge,MA,2140,US,Restaurants and Other Eating Places
223-223@62j-sj2-dvz,The Black Sheep Restaurant & Bar,42.362207,-71.087304,350 Main St,Cambridge,MA,2142,US,Restaurants and Other Eating Places
22g-222@62j-sj2-4jv,The Taste,42.369986,-71.096053,119 Hampshire St,Cambridge,MA,2139,US,Restaurants and Other Eating Places
285-222@62j-sj2-x89,Lone Star Taco Bar,42.372127,-71.086885,635 Cambridge St,Cambridge,MA,2141,US,Restaurants and Other Eating Places
2b4-222@62j-sj2-jqf,Pammy's,42.368421000000005,-71.10920899999999,928 Massachusetts Ave,Cambridge,MA,2139,US,Restaurants and Other Eating Places
zzw-223@62j-sj2-fcq,Cuchi Cuchi,42.363456,-71.097201,795 Main St,Cambridge,MA,2139,US,Drinking Places (Alcoholic Beverages)
222-222@62j-sj3-9fz,Cinderella's Bar & Restaurant,42.372746,-71.099375,187 Hampshire St,Cambridge,MA,2139,US,Restaurants and Other Eating Places
23k-222@62j-sk2-tsq,Shine Square Pub,42.390809999999995,-71.122621,2046 Massachusetts Ave,Cambridge,MA,2140,US,Restaurants and Other Eating Places
zzy-222@62j-sj2-ckf,Cafe Spice,42.359066,-71.09474399999999,84 Massachusetts Ave Fl 2 Lobdell Food Court,Cambridge,MA,2139,US,Restaurants and Other Eating Places
222-222@62j-sj2-ffz,Salts Restaurant,42.363059,-71.096948,798 Main St,Cambridge,MA,2139,US,Restaurants and Other Eating Places
22x-222@62j-sj2-ffz,Mae Asian Eatery,42.36339,-71.09687,781 Main St,Cambridge,MA,2139,US,Restaurants and Other Eating Places
23f-222@62j-sj2-s5z,Clover HFI,42.363958000000004,-71.101638,496 Massachusetts Ave,Cambridge,MA,2139,US,Restaurants and Other Eating Places
248-222@62j-sjv-b6k,Finale,42.372423,-71.11898199999999,30 Dunster St,Cambridge,MA,2138,US,Restaurants and Other Eating Places
zzw-225@62j-shx-k9f,Taco Bell,42.368301,-71.076502,100 Cambridgeside Pl,Cambridge,MA,2141,US,Restaurants and Other Eating Places
248-223@62j-sjs-vpv,Urban Hearth,42.394521000000005,-71.12666899999999,2263 Massachusetts Ave,Cambridge,MA,2140,US,Restaurants and Other Eating Places
zzy-222@62j-shx-m8v,Little Lingo,42.36981,-71.071383,50 Museum Way # 68,Cambridge,MA,2141,US,Restaurants and Other Eating Places
23s-223@62j-sj2-435,Lord Hobo,42.368695,-71.09499699999999,92 Hampshire St,Cambridge,MA,2139,US,Restaurants and Other Eating Places
253-223@62j-sjv-9zz,Federal Burger Kitchen,42.372407,-71.12147,1 Eliot St,Cambridge,MA,2138,US,Restaurants and Other Eating Places
zzw-225@62j-sj2-s5z,Naga,42.363475,-71.101237,450 Massachusetts Ave,Cambridge,MA,2139,US,Restaurants and Other Eating Places
zzw-229@62j-sk2-v9f,Bourbon Coffee,42.387426,-71.118964,1815 Massachusetts Ave,Cambridge,MA,2140,US,Restaurants and Other Eating Places
22y-222@62j-sj2-t35,Mainely Burgers,42.365915,-71.105008,704 Massachusetts Ave,Cambridge,MA,2139,US,Restaurants and Other Eating Places
22n-222@62j-sjv-9zz,Black Sheep Bagel Cafe,42.371777,-71.120631,56 JFK St,Cambridge,MA,2138,US,Restaurants and Other Eating Places
22s-222@62j-sj2-4vz,Mu Lan,42.366355,-71.094301,228 Broadway,Cambridge,MA,2139,US,Restaurants and Other Eating Places
223-223@62j-sj3-4d9,Legal Fish Bowl,42.362814,-71.08747,355 Main St Ste A,Cambridge,MA,2142,US,Restaurants and Other Eating Places
227-223@62j-sjv-b6k,En Boca,42.372522,-71.118031,8 Holyoke St,Cambridge,MA,2138,US,Restaurants and Other Eating Places
228-222@62j-sj2-fcq,Brew on the Grid,42.36377,-71.096819,93 Windsor St,Cambridge,MA,2139,US,Restaurants and Other Eating Places
234-222@62j-sjv-8sq,The Boathouse,42.371435999999996,-71.116713,49 Mount Auburn St,Cambridge,MA,2138,US,Restaurants and Other Eating Places
269-222@62j-sk3-4n5,One Ramen & Sushi,42.385146999999996,-71.119061,1759 Massachusetts Ave,Cambridge,MA,2140,US,Restaurants and Other Eating Places
224-223@62j-sjr-z75,Basha Cafe,42.387878,-71.140395,26 New St,Cambridge,MA,2138,US,Restaurants and Other Eating Places
23q-223@62j-sj3-9fz,Drifter's Tale Tavern,42.373625,-71.098784,1281 Cambridge St,Cambridge,MA,2139,US,Restaurants and Other Eating Places
2kd-222@62j-sj2-jjv,Atomic Bean Cafe,42.368137,-71.10861700000001,904 Massachusetts Ave,Cambridge,MA,2139,US,Restaurants and Other Eating Places
zzw-222@62j-sj2-rff,Diva Indian Bistro,42.365010999999996,-71.10240300000001,577 Massachusetts Ave,Cambridge,MA,2139,US,Restaurants and Other Eating Places
222-223@62j-sjs-54v,Cheddars Pizzeria,42.390042,-71.142964,201 Alewife Brook Pkwy,Cambridge,MA,2138,US,Restaurants and Other Eating Places
233-222@62j-sj3-9mk,Pita Cambridge,42.374038,-71.10063199999999,12 Springfield St,Cambridge,MA,2139,US,Restaurants and Other Eating Places
224-223@62j-sj3-47q,Teriyaki Cafe,42.362761,-71.086864,3 Cambridge Ctr,Cambridge,MA,2142,US,Restaurants and Other Eating Places
24k-223@62j-sk3-249,Chez Henri,42.381831,-71.120148,1 Shepard St,Cambridge,MA,2138,US,Restaurants and Other Eating Places
24q-222@62j-sj2-wx5,Alfredo's Italian Kitchen,42.372267,-71.088105,691 Cambridge St,Cambridge,MA,2141,US,Restaurants and Other Eating Places
27r-222@62j-sj2-8gk,Guangzhou Restaurant,42.373107,-71.097819,1220 Cambridge St,Cambridge,MA,2139,US,Restaurants and Other Eating Places
zzw-222@62j-shx-jvz,Blaze Pizza,42.369371,-71.077051,1 Canal Park,Cambridge,MA,2141,US,Restaurants and Other Eating Places
zzw-22j@62j-sjv-j35,Waypoint,42.369411,-71.112078,1030 Massachusetts Ave,Cambridge,MA,2138,US,Restaurants and Other Eating Places
zzy-222@62j-sj2-fmk,Al's Tech Square Cafe,42.363147999999995,-71.093133,600 Tech Square Main St,Cambridge,MA,2139,US,Restaurants and Other Eating Places
227-222@62j-sj2-ffz,Royal East Restaurant,42.363082,-71.096974,792 Main St,Cambridge,MA,2139,US,Restaurants and Other Eating Places
zzw-22f@62j-sj2-54v,The Friendly Toast Cambridge,42.366186,-71.090687,1 Kendall Sq Bldg 3101,Cambridge,MA,2139,US,Restaurants and Other Eating Places
227-222@62j-sjv-b6k,Sandrine's,42.37252,-71.11803,8 Holyoke St,Cambridge,MA,2138,US,Restaurants and Other Eating Places
22m-222@62j-sjs-xt9,Paddy's Lunch,42.385979999999996,-71.13114499999999,260 Walden St,Cambridge,MA,2138,US,Drinking Places (Alcoholic Beverages)
27y-222@62j-sk3-249,BerryLine,42.382034999999995,-71.120024,1668 Massachusetts Ave,Cambridge,MA,2138,US,Restaurants and Other Eating Places
zzw-222@62j-sj3-9fz,Highland Fried,42.373612,-71.098596,1271 Cambridge St,Cambridge,MA,2139,US,Restaurants and Other Eating Places
24k-222@62j-sk3-249,Luce,42.381921999999996,-71.120161,1 Shepard St,Cambridge,MA,2138,US,Restaurants and Other Eating Places
zzw-223@62j-shx-gx5,The Lexington,42.371959999999994,-71.075408,100 N First St,Cambridge,MA,2141,US,Restaurants and Other Eating Places
zzw-22c@62j-sj2-p35,Brick & Mortar,42.364867,-71.102399,567 Massachusetts Ave,Cambridge,MA,2139,US,Drinking Places (Alcoholic Beverages)
223-222@62j-sj3-3bk,Squeaky Beaker Cafe,42.364706,-71.082167,675 W Kendall St,Cambridge,MA,2142,US,Restaurants and Other Eating Places
226-222@62j-sj2-c3q,Naco Taco,42.362452000000005,-71.098,297 Massachusetts Ave,Cambridge,MA,2139,US,Restaurants and Other Eating Places
22h-222@62j-sj2-6ff,Izzy's Restaurant & Sub Shop,42.366289,-71.095569,169 Harvard St,Cambridge,MA,2139,US,Restaurants and Other Eating Places
223-222@62j-sj2-d5f,Area Four,42.363058,-71.092456,500 Technology Sq,Cambridge,MA,2139,US,Restaurants and Other Eating Places
226-222@62j-sj3-3nq,Beantowne Coffee,42.366417,-71.090625,1 Kendall Sq,Cambridge,MA,2139,US,Restaurants and Other Eating Places
234-222@62j-sjv-bc5,Whitney's Cafe,42.372764000000004,-71.120223,37 JFK St,Cambridge,MA,2138,US,Drinking Places (Alcoholic Beverages)
239-222@62j-sj2-rzf,Muku Ramen,42.363652,-71.09999,411 Massachusetts Ave,Cambridge,MA,2139,US,Restaurants and Other Eating Places
24p-222@62j-sjz-k4v,Marco's Pizza & Grill,42.398288,-71.130987,2445 Massachusetts Ave,Cambridge,MA,2140,US,Restaurants and Other Eating Places
zzw-223@62j-sj3-5fz,Catalyst Cafe,42.36582,-71.079972,75 Binney St,Cambridge,MA,2142,US,Restaurants and Other Eating Places
227-222@62j-sj2-kcq,Kolbeh of Kabob,42.374083,-71.104671,1500 Cambridge St,Cambridge,MA,2139,US,Restaurants and Other Eating Places
23b-222@62j-sj3-85f,Clover HUB,42.373387,-71.094985,1075 Cambridge St,Cambridge,MA,2139,US,Restaurants and Other Eating Places
235-222@62j-sjv-b6k,Saloniki Greek,42.372696999999995,-71.118877,24 Dunster St,Cambridge,MA,2138,US,Restaurants and Other Eating Places
zzw-239@62j-shx-k9f,Sushi Cafe,42.368176,-71.076388,100 Cambridgeside Pl,Cambridge,MA,2141,US,Restaurants and Other Eating Places
22b-222@62j-sj3-2tv,MexiCali Burrito Cabana,42.363417,-71.081959,350 Kendall St,Cambridge,MA,2142,US,Restaurants and Other Eating Places
23z-222@62j-sj2-q2k,River Gods,42.364065000000004,-71.108695,125 River St,Cambridge,MA,2139,US,Restaurants and Other Eating Places
255-222@62j-sjv-9zz,Parsnip Restaurant & Lounge,42.372467,-71.120859,91 Winthrop St,Cambridge,MA,2138,US,Drinking Places (Alcoholic Beverages)
232-222@62j-sjv-nbk,Radcliffe Yard,42.375392,-71.12456999999999,86 Brattle St,Cambridge,MA,2138,US,Restaurants and Other Eating Places
zzw-222@62j-sjp-jgk,Caffè Nero,42.365138,-71.102738,589 Massachusetts Ave,Cambridge,MA,2118,US,Restaurants and Other Eating Places
zzy-222@62j-sk3-2tv,Savory Food Truck,42.380428,-71.11604799999999,Oxford St,Cambridge,MA,2138,US,Restaurants and Other Eating Places
222-222@62j-shx-s89,Riverview Cafe,42.367713,-71.071562,1 Science Park,Cambridge,MA,2114,US,Restaurants and Other Eating Places
23b-223@62j-sj3-85f,Clover Food Lab,42.373154,-71.095093,1075 Cambridge St,Cambridge,MA,2139,US,Restaurants and Other Eating Places
224-222@62j-sj3-3bk,Aceituna Grill,42.364393,-71.08209699999999,605 W Kendall St,Cambridge,MA,2142,US,Restaurants and Other Eating Places
226-222@62j-sj2-54v,Emma's,42.366349,-71.09202900000001,40 Hampshire St,Cambridge,MA,2139,US,Restaurants and Other Eating Places
22b-222@62j-sj3-2zf,Za,42.363578000000004,-71.083294,350 3rd St,Cambridge,MA,2142,US,Restaurants and Other Eating Places
zzw-222@62j-sj3-4d9,Vester,42.363164000000005,-71.088442,73 Ames St,Cambridge,MA,2142,US,Restaurants and Other Eating Places
zzw-23g@62j-shx-k9f,Master Wok,42.368674,-71.076554,100 Cambridgeside Pl,Cambridge,MA,2141,US,Restaurants and Other Eating Places
222-222@62j-sjt-7kf,Alewife Cafe,42.398441,-71.139864,1 Alewife Ctr,Cambridge,MA,2140,US,Restaurants and Other Eating Places
223-222@62j-sj2-4qf,Tatte Bakery & Cafe,42.366372,-71.093115,205 Broadway,Cambridge,MA,2139,US,Restaurants and Other Eating Places
234-222@62j-sk2-tsq,Andy's Diner,42.390619,-71.12213299999999,2030 Massachusetts Ave,Cambridge,MA,2140,US,Restaurants and Other Eating Places
228-222@62j-sj2-c3q,Darwin's,42.362474,-71.098336,313 Massachusetts Ave,Cambridge,MA,2139,US,Restaurants and Other Eating Places
23t-223@62j-sjz-jsq,UpperWest Cocktail Bar,42.397624,-71.13117199999999,1 Cedar St,Cambridge,MA,2140,US,Drinking Places (Alcoholic Beverages)
zzw-222@62j-sjs-6rk,Base Crave,42.381077000000005,-71.13793199999999,344 Huron Ave,Cambridge,MA,2138,US,Restaurants and Other Eating Places
233-223@62j-sj2-qcq,Chick Chick Boom,42.364216,-71.107488,80 River St,Cambridge,MA,2139,US,Restaurants and Other Eating Places
23m-222@62j-sjs-zpv,Hi Rise Bread Company,42.382482,-71.131438,208 Concord Ave,Cambridge,MA,2138,US,Restaurants and Other Eating Places
22b-222@62j-sj2-rff,The Momo Company,42.365028,-71.102423,571 Massachusetts Ave,Cambridge,MA,2139,US,Restaurants and Other Eating Places
23n-223@62j-sjv-jgk,AnyTime Pizza,42.364614,-71.110573,212 Western Ave,Cambridge,MA,2139,US,Restaurants and Other Eating Places
248-222@62j-sj2-xdv,Portugalia,42.372364000000005,-71.088704,723 Cambridge St,Cambridge,MA,2141,US,Restaurants and Other Eating Places
zzw-227@62j-sk2-v9f,Yoki Express,42.388253000000006,-71.119683,1876 Massachusetts Ave,Cambridge,MA,2140,US,Restaurants and Other Eating Places
22d-222@62j-sj2-vzz,Skampa,42.371281,-71.083318,424 Cambridge St,Cambridge,MA,2141,US,Restaurants and Other Eating Places
zzw-222@62j-sjt-kxq,Les Sablons,42.372713,-71.122059,2 Bennett St,Cambridge,MA,2138,US,Restaurants and Other Eating Places
23d-223@62j-sk2-zvf,Cambridge Common,42.382113000000004,-71.119384,1667 Massachusetts Ave,Cambridge,MA,2138,US,Restaurants and Other Eating Places
zzw-223@62j-sj2-b49,Bosworth's,42.359113,-71.092946,77 Massachusetts Ave Ste 7,Cambridge,MA,2139,US,Restaurants and Other Eating Places
22g-222@62j-sj3-4d9,Blue Bottle Coffee,42.36335,-71.08775,88 Ames St Ste R120,Cambridge,MA,2142,US,Restaurants and Other Eating Places
22s-222@62j-sj2-t35,Cantab Lounge,42.366066,-71.105315,738 Massachusetts Ave,Cambridge,MA,2139,US,Drinking Places (Alcoholic Beverages)
243-22d@62j-sjt-kxq,Bar Enza,42.372265000000006,-71.123072,1 Bennett St,Cambridge,MA,2138,US,Restaurants and Other Eating Places
25v-225@62j-sjv-b6k,Zambrero Harvard Square,42.373131,-71.123365,71 Mount Auburn St,Cambridge,MA,2138,US,Restaurants and Other Eating Places
224-223@62j-sjv-b6k,Bosso Ramen Tavern,42.372178000000005,-71.118376,24 Holyoke St,Cambridge,MA,2138,US,Restaurants and Other Eating Places
226-222@62j-sj3-5j9,Bon Me Test Kitchen,42.365056,-71.079892,60 Binney St,Cambridge,MA,2142,US,Restaurants and Other Eating Places
zzw-222@62j-sj2-b49,Steam Cafe,42.359142,-71.092973,77 Massachusetts Ave Bldg 7 Fl 4,Cambridge,MA,2139,US,Restaurants and Other Eating Places
zzw-225@62j-sk2-tsq,Gustazo Cuban Restaurant & Cafe,42.391434000000004,-71.122743,2067 Massachusetts Ave,Cambridge,MA,2140,US,Restaurants and Other Eating Places
22b-222@62j-sjs-rhq,NOCA Provisions,42.393295,-71.130845,156 Rindge Ave,Cambridge,MA,2140,US,Drinking Places (Alcoholic Beverages)
zzw-222@62j-sj2-fcq,Mikkusu Sando,42.363451,-71.097216,795 Main St,Cambridge,MA,2139,US,Restaurants and Other Eating Places
zzw-224@62j-sj2-fcq,Cloud & Spirits,42.363451,-71.097197,795 Main St,Cambridge,MA,2139,US,Drinking Places (Alcoholic Beverages)
zzw-222@62j-sjv-7yv,Tatte Bakery & Cafe,42.372708,-71.116945,1288 Massachusetts Ave,Cambridge,MA,2138,US,Restaurants and Other Eating Places
22d-222@62j-sj2-jjv,The People's Republik,42.367746999999994,-71.107765,878 Massachusetts Ave,Cambridge,MA,2139,US,Restaurants and Other Eating Places
24b-222@62j-sjs-v75,Fiorella's Express,42.39737,-71.12979399999999,2401 Massachusetts Ave,Cambridge,MA,2140,US,Restaurants and Other Eating Places
zzw-222@62j-shx-kcq,Sate Grill on Wheels,42.369817,-71.077794,25 1st St,Cambridge,MA,2141,US,Restaurants and Other Eating Places
zzy-222@62j-shx-gzf,Weltkuche,42.370801,-71.075453,3 Glassworks Ave,Cambridge,MA,2141,US,Restaurants and Other Eating Places
222-222@62j-sjv-brk,Clover HSC,42.376369,-71.116619,1 Oxford St,Cambridge,MA,2138,US,Restaurants and Other Eating Places
22v-226@62j-sj3-9cq,Ole,42.374052,-71.10006899999999,11 Springfield St,Cambridge,MA,2139,US,Restaurants and Other Eating Places
